,id,name,city,state,rating,review_count,cost,latitude,longitude,has_delivery,has_pickup,url,icedog
33826,chipotle-mexican-grill-fresno-6,Chipotle Mexican Grill,Fresno,California,2.5,110,1,36.852143,-119.78896499999999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-fresno-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
33893,taco-bell-fresno-5,Taco Bell,Fresno,California,3.0,16,1,36.7797644750487,-119.772767163813,False,False,https://www.yelp.com/biz/taco-bell-fresno-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
33905,taco-bell-fresno-16,Taco Bell,Fresno,California,3.5,20,1,36.808153000000004,-119.862898,False,False,https://www.yelp.com/biz/taco-bell-fresno-16?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
33956,taco-bell-fresno-11,Taco Bell,Fresno,California,3.0,17,1,36.871452000000005,-119.764146,False,False,https://www.yelp.com/biz/taco-bell-fresno-11?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
33980,taco-bell-fresno-31,Taco Bell,Fresno,California,3.5,3,1,36.7787410318851,-119.68205049633998,False,False,https://www.yelp.com/biz/taco-bell-fresno-31?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
34654,chipotle-mexican-grill-sacramento-2,Chipotle Mexican Grill,Sacramento,California,3.5,122,1,38.5755228015197,-121.403388977051,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-sacramento-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
34731,chipotle-mexican-grill-sacramento,Chipotle Mexican Grill,Sacramento,California,3.5,233,1,38.5739514394504,-121.482913404858,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-sacramento?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
34862,chipotle-mexican-grill-sacramento-8,Chipotle Mexican Grill,Sacramento,California,3.0,145,1,38.59734856417229,-121.415805920269,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-sacramento-8?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
34978,taco-bell-sacramento-6,Taco Bell,Sacramento,California,3.5,28,1,38.558192,-121.43795,False,False,https://www.yelp.com/biz/taco-bell-sacramento-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
38573,taco-bell-long-beach-4,Taco Bell,Long Beach,California,3.5,52,1,33.764726,-118.155289,False,False,https://www.yelp.com/biz/taco-bell-long-beach-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
38675,wendys-long-beach,Wendy's,Long Beach,California,2.5,64,1,33.79636,-118.12578,False,False,https://www.yelp.com/biz/wendys-long-beach?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
38739,chipotle-mexican-grill-long-beach-7,Chipotle Mexican Grill,Long Beach,California,3.5,35,2,33.835416105815895,-118.18976411730101,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-long-beach-7?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
38746,buffalo-wild-wings-long-beach,Buffalo Wild Wings,Long Beach,California,2.5,413,2,33.760989,-118.114958,False,False,https://www.yelp.com/biz/buffalo-wild-wings-long-beach?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
38757,chipotle-mexican-grill-long-beach-6,Chipotle Mexican Grill,Long Beach,California,2.5,89,1,33.7599688756456,-118.114871124422,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-long-beach-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
38779,chipotle-mexican-grill-long-beach-4,Chipotle Mexican Grill,Long Beach,California,2.5,287,1,33.79096,-118.13776999999999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-long-beach-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
38794,hooters-long-beach-5,Hooters,Long Beach,California,2.0,286,2,33.7630424,-118.19465559999999,False,False,https://www.yelp.com/biz/hooters-long-beach-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
38996,taco-bell-long-beach-23,Taco Bell,Long Beach,California,1.5,50,1,33.789873,-118.162498,False,False,https://www.yelp.com/biz/taco-bell-long-beach-23?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
41066,chipotle-mexican-grill-miami-15,Chipotle Mexican Grill,Miami,Florida,4.5,7,2,25.8092350341195,-80.31489153142329,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-miami-15?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
41728,wendys-miami,Wendy's,Miami,Florida,4.5,3,1,25.7627392,-80.30429079999999,False,False,https://www.yelp.com/biz/wendys-miami?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
41782,chipotle-mexican-grill-miami-14,Chipotle Mexican Grill,Miami,Florida,3.0,15,1,25.749761089682604,-80.3358641266823,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-miami-14?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
41874,chipotle-mexican-grill-miami-7,Chipotle Mexican Grill,Miami,Florida,3.5,179,1,25.6995,-80.29500999999999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-miami-7?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
41978,chipotle-mexican-grill-miami-9,Chipotle Mexican Grill,Miami,Florida,2.5,126,1,25.749348076017103,-80.2544647206527,True,False,https://www.yelp.com/biz/chipotle-mexican-grill-miami-9?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
44964,taco-bell-oakland-6,Taco Bell,Oakland,California,2.0,116,1,37.812225,-122.269526,False,False,https://www.yelp.com/biz/taco-bell-oakland-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47231,cracker-barrel-old-country-store-arlington-2,Cracker Barrel Old Country Store,Arlington,Texas,3.0,77,1,32.67589,-97.15035999999999,False,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-arlington-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
47238,chipotle-mexican-grill-arlington-3,Chipotle Mexican Grill,Arlington,Texas,3.5,55,1,32.7682665960108,-97.0970614372772,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-arlington-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47253,chipotle-mexican-grill-arlington-4,Chipotle Mexican Grill,Arlington,Texas,3.5,37,1,32.72222,-97.11516999999999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-arlington-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47340,taco-bell-arlington-7,Taco Bell,Arlington,Texas,3.0,17,1,32.72309,-97.11471999999999,False,False,https://www.yelp.com/biz/taco-bell-arlington-7?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47382,chipotle-mexican-grill-arlington-9,Chipotle Mexican Grill,Arlington,Texas,3.0,58,1,32.664390000000004,-97.13342,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-arlington-9?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47399,cracker-barrel-old-country-store-arlington-3,Cracker Barrel Old Country Store,Arlington,Texas,3.0,76,1,32.770187,-97.06375200000001,False,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-arlington-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
47400,wendys-arlington-14,Wendy's,Arlington,Texas,5.0,1,2,32.7118606567383,-97.06554412841801,False,False,https://www.yelp.com/biz/wendys-arlington-14?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47405,taco-bell-arlington-6,Taco Bell,Arlington,Texas,2.5,6,1,32.751540999999996,-97.097157,False,False,https://www.yelp.com/biz/taco-bell-arlington-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47428,buffalo-wild-wings-arlington,Buffalo Wild Wings,Arlington,Texas,2.5,77,2,32.75423,-97.09608,False,False,https://www.yelp.com/biz/buffalo-wild-wings-arlington?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
47490,wendys-arlington-6,Wendy's,Arlington,Texas,3.0,9,1,32.68114,-97.11428000000001,False,False,https://www.yelp.com/biz/wendys-arlington-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47583,taco-bell-arlington-23,Taco Bell,Arlington,Texas,2.0,10,2,32.67434,-97.09241,False,False,https://www.yelp.com/biz/taco-bell-arlington-23?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47585,wendys-arlington-13,Wendy's,Arlington,Texas,2.5,7,1,32.676403998686105,-97.1939050397122,False,False,https://www.yelp.com/biz/wendys-arlington-13?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47609,taco-bell-arlington-3,Taco Bell,Arlington,Texas,2.0,2,1,32.71206,-97.06832,False,False,https://www.yelp.com/biz/taco-bell-arlington-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47612,taco-bell-arlington-8,Taco Bell,Arlington,Texas,2.0,6,1,32.68268,-97.12073000000001,False,False,https://www.yelp.com/biz/taco-bell-arlington-8?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47654,wendys-arlington-5,Wendy's,Arlington,Texas,2.0,10,1,32.7358735765442,-97.1118738808858,False,False,https://www.yelp.com/biz/wendys-arlington-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47686,taco-bell-arlington-13,Taco Bell,Arlington,Texas,2.5,11,1,32.614598,-97.11721899999999,False,False,https://www.yelp.com/biz/taco-bell-arlington-13?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47710,wendys-arlington-9,Wendy's,Arlington,Texas,3.0,7,1,32.69086,-97.12954,False,False,https://www.yelp.com/biz/wendys-arlington-9?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47724,ihop-arlington-6,IHOP,Arlington,Texas,2.5,45,1,32.7605662,-97.0918816,False,False,https://www.yelp.com/biz/ihop-arlington-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
47753,burger-king-arlington,Burger King,Arlington,Texas,1.5,19,1,32.689859999999996,-97.11556,False,False,https://www.yelp.com/biz/burger-king-arlington?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
47769,hooters-arlington,Hooters,Arlington,Texas,2.0,52,2,32.6756539189833,-97.1969320653748,False,False,https://www.yelp.com/biz/hooters-arlington?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
47778,hooters-arlington-2,Hooters,Arlington,Texas,2.5,55,2,32.758140000000004,-97.0964599,False,False,https://www.yelp.com/biz/hooters-arlington-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
47781,ihop-arlington-7,IHOP,Arlington,Texas,2.5,31,1,32.6722483,-97.1996805,False,False,https://www.yelp.com/biz/ihop-arlington-7?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
47782,wendys-arlington-12,Wendy's,Arlington,Texas,2.0,9,1,32.754816,-97.096857,False,False,https://www.yelp.com/biz/wendys-arlington-12?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47908,taco-bell-arlington-15,Taco Bell,Arlington,Texas,2.5,13,1,32.67371,-97.19595,False,False,https://www.yelp.com/biz/taco-bell-arlington-15?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47912,taco-bell-arlington-9,Taco Bell,Arlington,Texas,2.0,4,1,32.657973999999996,-97.13449200000001,False,False,https://www.yelp.com/biz/taco-bell-arlington-9?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
47913,ihop-fort-worth-2,IHOP,Arlington,Texas,3.0,21,2,32.758945000000004,-97.168098,False,False,https://www.yelp.com/biz/ihop-fort-worth-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
47923,burger-king-arlington-7,Burger King,Arlington,Texas,1.5,27,1,32.7582168579102,-97.11511993408199,False,False,https://www.yelp.com/biz/burger-king-arlington-7?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
51574,zaxbys-chicken-fingers-and-buffalo-wings-tampa-4,Zaxby's Chicken Fingers & Buffalo Wings,Tampa,Florida,3.0,14,1,28.014563889401604,-82.6137908579033,False,False,https://www.yelp.com/biz/zaxbys-chicken-fingers-and-buffalo-wings-tampa-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
51592,chipotle-mexican-grill-tampa-12,Chipotle Mexican Grill,Tampa,Florida,2.5,2,1,28.043429600000003,-82.59161429999999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-tampa-12?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
51696,chipotle-mexican-grill-tampa-2,Chipotle Mexican Grill,Tampa,Florida,3.5,71,1,27.939658708158998,-82.48323753132651,True,False,https://www.yelp.com/biz/chipotle-mexican-grill-tampa-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
51723,buffalo-wild-wings-tampa-4,Buffalo Wild Wings,Tampa,Florida,2.5,21,2,27.9052123866047,-82.50660615921309,False,False,https://www.yelp.com/biz/buffalo-wild-wings-tampa-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
51898,zaxbys-chicken-fingers-and-buffalo-wings-tampa,Zaxby's Chicken Fingers & Buffalo Wings,Tampa,Florida,3.0,42,1,28.024884999999998,-82.506782,False,False,https://www.yelp.com/biz/zaxbys-chicken-fingers-and-buffalo-wings-tampa?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
51950,zaxbys-chicken-fingers-and-buffalo-wings-tampa-2,Zaxby's Chicken Fingers & Buffalo Wings,Tampa,Florida,3.0,20,1,27.996541999999998,-82.513954,False,False,https://www.yelp.com/biz/zaxbys-chicken-fingers-and-buffalo-wings-tampa-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
51968,buffalo-wild-wings-tampa,Buffalo Wild Wings,Tampa,Florida,3.0,91,2,27.96006,-82.44065,False,False,https://www.yelp.com/biz/buffalo-wild-wings-tampa?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
52146,taco-bell-bakersfield-29,Taco Bell,Bakersfield,California,4.5,7,2,35.266712,-119.252772,False,False,https://www.yelp.com/biz/taco-bell-bakersfield-29?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
52360,chipotle-mexican-grill-bakersfield-5,Chipotle Mexican Grill,Bakersfield,California,3.0,89,1,35.354549407959,-119.05713653564501,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-bakersfield-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
52366,hooters-bakersfield,Hooters,Bakersfield,California,2.5,85,2,35.3836489700119,-119.05454355256,False,False,https://www.yelp.com/biz/hooters-bakersfield?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
52425,wendys-bakersfield-9,Wendy's,Bakersfield,California,3.0,15,1,35.3661,-119.04415,False,False,https://www.yelp.com/biz/wendys-bakersfield-9?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
52511,ihop-bakersfield-2,IHOP,Bakersfield,California,3.0,72,2,35.384392,-119.10472450000002,False,False,https://www.yelp.com/biz/ihop-bakersfield-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
52618,taco-bell-bakersfield-23,Taco Bell,Bakersfield,California,2.0,20,1,35.368976,-119.039049,False,False,https://www.yelp.com/biz/taco-bell-bakersfield-23?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
52622,taco-bell-bakersfield-11,Taco Bell,Bakersfield,California,3.0,17,1,35.339267,-119.054597,False,False,https://www.yelp.com/biz/taco-bell-bakersfield-11?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
52626,taco-bell-bakersfield-13,Taco Bell,Bakersfield,California,3.5,13,1,35.395433000000004,-118.96793500000001,False,False,https://www.yelp.com/biz/taco-bell-bakersfield-13?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
52642,ihop-bakersfield-4,IHOP,Bakersfield,California,2.5,57,2,35.383453369140604,-119.042022705078,False,False,https://www.yelp.com/biz/ihop-bakersfield-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
52647,chipotle-mexican-grill-bakersfield-3,Chipotle Mexican Grill,Bakersfield,California,2.0,88,1,35.401151,-119.09163400000001,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-bakersfield-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
52663,buffalo-wild-wings-bakersfield,Buffalo Wild Wings,Bakersfield,California,2.5,201,2,35.3037,-119.09285,False,False,https://www.yelp.com/biz/buffalo-wild-wings-bakersfield?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
52664,chipotle-mexican-grill-bakersfield-4,Chipotle Mexican Grill,Bakersfield,California,2.5,82,1,35.306521999999994,-119.092545,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-bakersfield-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
52665,burger-king-bakersfield-7,Burger King,Bakersfield,California,2.5,11,1,35.3546728901985,-119.093435874848,False,False,https://www.yelp.com/biz/burger-king-bakersfield-7?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
52697,taco-bell-bakersfield-27,Taco Bell,Bakersfield,California,2.5,8,1,35.3805790048403,-119.02076454095,False,False,https://www.yelp.com/biz/taco-bell-bakersfield-27?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
